,gene,score
10024,IL10,0.066250335
10025,HPGDS,0.066249977
10026,SNX12,0.066249321
10027,MOGAT1,0.066248906
10028,FAM221A,0.066248763
10029,NHP2,0.066248703
10030,SENP5,0.066248154
10031,DDX47,0.066247919
10032,APOA1BP,0.066246499
10033,NRSN1,0.066246283
10034,TECR,0.06624596
10035,CPOX,0.066245519
10036,FUBP3,0.066245513
10037,DAPL1,0.066245131
10038,MDH1B,0.066244813
10039,SNRPA,0.066243856
10040,PELI1,0.066243682
10041,CXCR5,0.066243632
10042,COX18,0.066242203
10043,RMND5B,0.066241331
10044,COQ2,0.066240561
10045,RRAS,0.066240505
10046,FBXO21,0.066240172
10047,FAM63B,0.066239578
10048,BAX,0.066239326
10049,MDH1,0.066238848
10050,FOXG1,0.066238683
10051,CHRNA6,0.066238565
10052,PRSS38,0.066238064
10053,ZMYM1,0.066237933
10054,CD63,0.066237738
10055,ERO1LB,0.066237716
10056,ZYG11A,0.066236886
10057,CLCN7,0.066236831
10058,GALNT6,0.066236135
10059,TBRG4,0.06623591
10060,CNDP1,0.066235862
10061,CEBPE,0.06623546
10062,TMEM87B,0.06623507
10063,ZIC2,0.066234996
10064,HTATSF1,0.066234804
10065,APOA1,0.066234786
10066,HDGFL1,0.066233589
10067,AKAP14,0.066233475
10068,SERPINH1,0.066233322
10069,BLMH,0.066233073
10070,NDFIP2,0.066233055
10071,GAS6,0.066232935
10072,THBS4,0.066232803
10073,MPHOSPH10,0.066232623
10074,PCBD2,0.066232419
10075,DHRS4L2,0.066232022
10076,ATP6AP2,0.066231888
10077,JAG1,0.066231803
10078,ATAD5,0.066231037
10079,ZNF486,0.066230997
10080,ARHGAP23,0.066230997
10081,LRRC20,0.066230997
10082,TMEM259,0.066230797
10083,TBC1D23,0.066230401
10084,TICRR,0.066230299
10085,HIST1H1B,0.066229855
10086,DCP1B,0.066229536
10087,CKMT2,0.066229095
10088,THAP1,0.06622901
10089,GBA,0.066228812
10090,EIF6,0.06622821
10091,PRSS35,0.066227926
10092,GTF2E1,0.066227889
10093,UGDH,0.066226709
10094,PRDX2,0.066226175
10095,HERC6,0.066225987
10096,IGJ,0.066225823
10097,PIH1D3,0.066225734
10098,RCC2,0.066225664
10099,A4GALT,0.066225452
10100,MCM8,0.066224964
10101,RSPO4,0.06622393
10102,ACSM4,0.06622393
10103,OR10K1,0.06622393
10104,ZNF793,0.06622393
10105,DHRS9,0.066223796
10106,SLC16A14,0.066223636
10107,ZNF592,0.066221481
10108,ESRRA,0.066220924
10109,DSG3,0.066220784
10110,HMGB2,0.066220274
10111,CYP11B1,0.066219674
10112,NFXL1,0.066219514
10113,NUCKS1,0.066219423
10114,UNKL,0.066219411
10115,PHF13,0.066219372
10116,ZNF665,0.066219224
10117,TUSC2,0.06621851
10118,LRRC46,0.066218094
10119,GADD45B,0.066217286
10120,FAM47E,0.066216865
10121,TRIM49C,0.066216865
10122,TMEM181,0.066216865
10123,DUSP23,0.066216451
10124,DSCR3,0.066215814
10125,LZTS3,0.066215623
10126,EIF2S1,0.066214743
10127,SHISA4,0.066214149
10128,PIAS4,0.066213927
10129,CTSA,0.06621373
10130,RPF1,0.06621347
10131,HIST1H2AI,0.066212712
10132,SLC38A7,0.066212627
10133,CST7,0.066212449
10134,IP6K3,0.066211536
10135,GANC,0.066211237
10136,BRD3,0.066210922
10137,IVL,0.066210027
10138,CRTAP,0.066209997
10139,ZNF622,0.066209936
10140,MBTPS1,0.066209717
10141,CAPRIN1,0.066209389
10142,GPR1,0.066208598
10143,TTC26,0.066207699
10144,CNR2,0.066206974
10145,GTF2A2,0.066206584
10146,RAD1,0.0662057
10147,SAMD9L,0.066205436
10148,ST7L,0.066205099
10149,GORASP2,0.06620494
10150,RPL26L1,0.066204508
10151,AKNAD1,0.066204501
10152,PIGC,0.066204308
10153,HYAL4,0.066204272
10154,EPOR,0.066203496
10155,CRIPT,0.06620307
10156,RFC2,0.066202685
10157,IGSF8,0.066202579
10158,ATG2A,0.066202553
10159,F12,0.066201872
10160,NSUN4,0.06620131
10161,ADH7,0.066201231
10162,ING1,0.066200943
10163,ASAH2B,0.06620084
10164,SIRT7,0.066200675
10165,NAA60,0.066200426
10166,CYP2J2,0.0662001
10167,KRT222,0.06619876
10168,PLEKHO1,0.066198415
10169,DHRS2,0.066198333
10170,MMD,0.066198184
10171,BMS1,0.066197823
10172,IRS4,0.066197412
10173,LLGL1,0.066197248
10174,TSFM,0.066196891
10175,POC1B,0.066196791
10176,NAPA,0.066196367
10177,GMEB2,0.066196323
10178,BPIFB1,0.066196229
10179,MORN3,0.066196115
10180,MORN1,0.066195672
10181,ZNF782,0.066195551
10182,RNASE2,0.066195178
10183,HIST1H2BC,0.066194842
10184,GMFB,0.066193191
10185,NMNAT1,0.066192601
10186,BTBD2,0.066192374
10187,CBS,0.066192207
10188,ALDOB,0.066192194
10189,NOMO3,0.066191918
10190,RRP1B,0.066191877
10191,LCT,0.066191765
10192,MTIF2,0.066191652
10193,APEX1,0.066191567
10194,FBXO34,0.066191495
10195,FAM117A,0.066191436
10196,UBXN1,0.066190922
10197,PIH1D2,0.066190363
10198,PDCD1,0.066189998
10199,C11ORF70,0.066189893
10200,MCMDC2,0.066189639
10201,CHST5,0.066188863
10202,PCDHGA12,0.066188609
10203,RNF31,0.066188226
10204,HERPUD2,0.066188209
10205,UGT1A9,0.066187924
10206,RBM8A,0.066187466
10207,TRIM39,0.066184825
10208,EFNA1,0.06618412
10209,IDH3A,0.066182919
10210,ZDHHC18,0.066182774
10211,KCTD13,0.066182684
10212,TAT,0.066181806
10213,SLC44A4,0.06618177
10214,PIWIL3,0.066181547
10215,CNBD2,0.066181547
10216,ZW10,0.066181543
10217,CRNKL1,0.066181086
10218,RBPMS2,0.066180246
10219,FAM208B,0.066179898
10220,TRIM68,0.066179773
10221,OTUD7B,0.066179573
10222,INPPL1,0.066177927
10223,NDUFAF5,0.066177145
10224,MAP3K8,0.066176303
10225,JDP2,0.06617614
10226,RELL1,0.06617599
10227,GPR4,0.066175891
10228,BATF3,0.066175772
10229,KRTAP19-7,0.06617537
10230,ATG16L1,0.066174638
10231,TRABD2A,0.066174485
10232,NAT2,0.06617417
10233,TDRD6,0.066174093
10234,CNIH4,0.066173959
10235,JAG2,0.066173662
10236,CYP2A13,0.066172947
10237,SLC25A23,0.066172821
10238,ANKRD13A,0.06617095
10239,UBE2Q2,0.066170928
10240,GLIPR1L2,0.066170627
10241,PTRH2,0.066169386
10242,GPR114,0.066169038
10243,ALX4,0.066168969
10244,TSPO,0.066168699
10245,KIAA1731,0.066168683
10246,NAT8L,0.066168359
10247,EIF3G,0.066167811
10248,SLC14A1,0.06616751
10249,GPR160,0.066167452
10250,MPHOSPH9,0.066166775
10251,SLU7,0.066166574
10252,CTSO,0.066166275
10253,ARFIP2,0.066165452
10254,DNAI2,0.066165261
10255,DPY19L4,0.066165126
10256,CTCFL,0.066164125
10257,GPX4,0.066163408
10258,LILRB4,0.066163249
10259,LPPR2,0.066163138
10260,CCNL1,0.066162915
10261,ABCF1,0.066162691
10262,HIST1H1T,0.066162423
10263,UPK1B,0.066161603
10264,VTI1B,0.066161443
10265,ZNF16,0.066160552
10266,PSMD10,0.066160378
10267,KLHL23,0.06616003
10268,VPS37B,0.066159468
10269,EDN1,0.06615906
10270,LAP3,0.066158754
10271,ZSCAN16,0.066158348
10272,SOCS5,0.066158303
10273,TCEA2,0.066158139
10274,FCRL4,0.066157764
10275,COX6B1,0.066157431
10276,TGDS,0.066157272
10277,ARHGAP11A,0.066157111
10278,TLX3,0.06615711
10279,RIPK2,0.066156892
10280,C11ORF24,0.066156559
10281,FZD6,0.066156006
10282,CPA3,0.06615534
10283,PRPF4B,0.066155205
10284,RAB23,0.066155055
10285,GOLPH3,0.066154528
10286,NDUFC2,0.066153712
10287,HADHB,0.066153441
10288,NKAIN1,0.066153305
10289,COL2A1,0.066153038
10290,REG1A,0.066152883
10291,SLITRK6,0.066152308
10292,RASL12,0.066152221
10293,DPPA4,0.066151436
10294,COX17,0.066151122
10295,CTU2,0.066151065
10296,MRPS14,0.066149514
10297,USP9Y,0.066149066
10298,SSR4,0.066148521
10299,KLHL12,0.066148302
10300,KLRK1,0.066148235
10301,TOP1MT,0.066147814
10302,HDDC2,0.066147761
10303,EXD2,0.066147604
10304,REST,0.066147528
10305,COPS4,0.066147009
10306,CD200R1L,0.066146247
10307,KANK3,0.066145464
10308,GPR107,0.066145231
10309,CNTF,0.066144893
10310,DDX20,0.066143537
10311,PPIL6,0.066143125
10312,ELMOD2,0.066143123
10313,RFK,0.066142588
10314,APOO,0.066142432
10315,LYSMD2,0.066142151
10316,NDUFB9,0.066142025
10317,PLAA,0.066142
10318,GINS2,0.066141719
10319,NOL6,0.066141578
10320,IFI44,0.066141334
10321,CYP2A6,0.066141256
10322,ICT1,0.066140616
10323,SUV39H2,0.066140215
10324,VSTM2L,0.066140171
10325,YBEY,0.066139789
10326,PLA2G16,0.066139508
10327,NADSYN1,0.066138906
10328,MYCBP,0.066138763
10329,PAPD4,0.066138718
10330,FKBP10,0.066138683
10331,RAB3D,0.066138545
10332,RPS6KA4,0.066137411
10333,SQLE,0.066137112
10334,PIFO,0.066136781
10335,MRPL39,0.066136112
10336,CARD9,0.066136007
10337,ASF1A,0.066135883
10338,RARRES3,0.066135707
10339,SULT1B1,0.066135341
10340,DEFB1,0.066135009
10341,COMMD5,0.066134747
10342,CCDC50,0.066134041
10343,C2CD4C,0.066133559
10344,HOPX,0.066133464
10345,SIGMAR1,0.06613317
10346,CECR1,0.066132692
10347,ADAP1,0.066132572
10348,UTP3,0.066132205
10349,NXPE4,0.066132131
10350,GPR115,0.066132131
10351,FAM83F,0.066132131
10352,CPEB2,0.066132131
10353,CES4A,0.066131299
10354,ACP5,0.066130708
10355,ANKRD22,0.066130459
10356,ACSF3,0.066130319
10357,P2RX2,0.066130155
10358,IPPK,0.066130108
10359,USP40,0.066129485
10360,ZBTB37,0.066129252
10361,SKP2,0.06612919
10362,TMEM120B,0.066128704
10363,INTS2,0.066128633
10364,BPGM,0.066128364
10365,PDCL2,0.066127373
10366,EFHA2,0.06612664
10367,TNFSF8,0.066126261
10368,LIN7B,0.066126008
10369,CYTH2,0.066125561
10370,TMPRSS11BNL,0.066125075
10371,LRRC37A,0.066125034
10372,RIT1,0.06612494
10373,PRR11,0.066124551
10374,C1ORF27,0.066124283
10375,SEZ6,0.066124124
10376,NMBR,0.066123655
10377,SCARA3,0.066123139
10378,KY,0.066122958
10379,CTDNEP1,0.066121944
10380,CA13,0.06612149
10381,TMEM45B,0.066121412
10382,SNX4,0.066121355
10383,PLAU,0.06612124
10384,DNMT3L,0.066121075
10385,SLC39A7,0.066120275
10386,FASTKD1,0.066119401
10387,CYP3A7,0.066118905
10388,EFCAB3,0.066118803
10389,C4A,0.066118248
10390,RPP40,0.066118207
10391,GPRIN3,0.066118019
10392,LHX1,0.066117613
10393,RHEB,0.066116878
10394,ASCL2,0.066116583
10395,GPHA2,0.066116193
10396,MAGEA4,0.066115795
10397,IRF4,0.066115402
10398,TNFRSF9,0.066115038
10399,WFDC8,0.066114883
10400,FST,0.06611448
10401,RRP9,0.066114235
10402,DQX1,0.066113196
10403,SLC6A18,0.066113138
10404,SCAF11,0.066113118
10405,ZFYVE16,0.066113024
10406,TTYH3,0.066112361
10407,FYCO1,0.066112289
10408,GCSH,0.06611136
10409,OPRL1,0.066111178
10410,OTOA,0.066110964
10411,SGOL1,0.066109795
10412,ABHD6,0.066108804
10413,ZNF93,0.066108505
10414,UFM1,0.066108232
10415,UFL1,0.066108182
10416,CLN3,0.066107864
10417,LECT1,0.066107289
10418,UBE3B,0.06610718
10419,RBM17,0.066107002
10420,AMD1,0.066106487
10421,HMGCS1,0.066106469
10422,SENP2,0.066105916
10423,REG3A,0.06610515
10424,MROH1,0.066103909
10425,FRMD7,0.066103909
10426,NUDT11,0.066103729
10427,BLCAP,0.066103044
10428,HVCN1,0.066102717
10429,CD19,0.066102034
10430,PGRMC1,0.066099875
10431,RC3H2,0.066099726
10432,ZFP1,0.06609929
10433,MLANA,0.066099284
10434,UCHL5,0.066098761
10435,RDH10,0.066098203
10436,DBF4,0.066097643
10437,POLB,0.066097536
10438,P2RY10,0.066097519
10439,RNF19B,0.066097375
10440,HPS1,0.066096457
10441,ZCCHC2,0.066096425
10442,ALDH1L2,0.066096369
10443,FTCD,0.06609587
10444,FAM189A2,0.066095489
10445,A1BG,0.066095176
10446,DHDDS,0.066094369
10447,TIGD6,0.066094111
10448,METAP1,0.066092863
10449,HDC,0.066092205
10450,KIAA1522,0.066091238
10451,SLC7A10,0.066090855
10452,HSD11B1L,0.066090624
10453,RPP30,0.066090217
10454,SNAP29,0.066090201
10455,IKBKAP,0.066089896
10456,PHOX2B,0.066089825
10457,NMRK1,0.06608975
10458,HNRNPH3,0.06608866
10459,MORC3,0.066088582
10460,DEAF1,0.06608821
10461,TMEM123,0.066088131
10462,PDLIM1,0.066087507
10463,BTBD10,0.066087448
10464,MEA1,0.066087298
10465,EFS,0.066086977
10466,CHPT1,0.066086896
10467,SARS,0.066086537
10468,ZFP90,0.066086448
10469,FOXC1,0.066086338
10470,STK40,0.066085748
10471,ZNF585B,0.066085469
10472,ZNF41,0.066084786
10473,GABRD,0.066084589
10474,MAP3K10,0.066084484
10475,AICDA,0.066084484
10476,WNT2B,0.066084378
10477,DDX39A,0.066083974
10478,LDHC,0.066083833
10479,CSTF2T,0.06608336
10480,RPLP1,0.06608312
10481,ERCC5,0.06608208
10482,CCL20,0.066080936
10483,DNHD1,0.066080724
10484,LYPD1,0.066080576
10485,TUBGCP4,0.066080273
10486,HOXD3,0.066078931
10487,SYVN1,0.066077442
10488,AKAP11,0.066077108
10489,GALNT3,0.066076889
10490,SNX20,0.066076857
10491,ALG11,0.066076464
10492,GNE,0.066076104
10493,CDCA7L,0.066075931
10494,CCDC144NL,0.066075699
10495,SH3BP2,0.066074725
10496,STMN1,0.066073232
10497,POLR2I,0.066072321
10498,PIH1D1,0.066072074
10499,C11ORF73,0.066071987
10500,SLC22A18,0.066071973
10501,BLZF1,0.066071967
10502,GTF3C5,0.066071466
10503,TUBA8,0.066071435
10504,XRRA1,0.066071037
10505,ZC3H18,0.066070139
10506,NCAPD3,0.06606992
10507,IL10RB,0.066069328
10508,LMAN1,0.066069107
10509,RNF14,0.066068921
10510,BOD1L1,0.066067887
10511,INTS3,0.066067472
10512,SIRT4,0.066066738
10513,ZNF23,0.066065962
10514,RBP2,0.066062667
10515,CDCA8,0.066062458
10516,ZNF517,0.066062332
10517,INF2,0.066060552
10518,PCYT2,0.066060547
10519,ACPT,0.066060366
10520,CLIC1,0.06606029
10521,RAB40C,0.0660593
10522,IFIT5,0.066058818
10523,TAPT1,0.06605848
10524,POLL,0.066058464
10525,DND1,0.066058457
10526,FAM131A,0.066058339
10527,RCE1,0.066057977
10528,SH3GL1,0.066057095
10529,GMEB1,0.066057003
10530,ZIC4,0.066056556
10531,MT1H,0.066056461
10532,C10ORF55,0.066056359
10533,HIST1H2BD,0.066056047
10534,MTHFD2,0.066055871
10535,SMO,0.066054684
10536,PHAX,0.066054614
10537,SECTM1,0.066054065
10538,NQO2,0.066053886
10539,ESCO1,0.066053536
10540,KRT16,0.066052989
10541,BOK,0.066051593
10542,USP53,0.066051032
10543,CSRP2BP,0.066050962
10544,NSFL1C,0.066050939
10545,ATP6V1B1,0.066050789
10546,KRT83,0.066050471
10547,KCNE3,0.066050456
10548,SLC2A6,0.06604894
10549,OLFM4,0.066048402
10550,PDE6C,0.066047499
10551,MEN1,0.066047363
10552,MMGT1,0.066046923
10553,KDM5C,0.066046783
10554,PFAS,0.066046732
10555,NUBP2,0.066046657
10556,ESD,0.066046562
10557,GID8,0.066045622
10558,TBX4,0.066045577
10559,ZFP69B,0.066045138
10560,CACNG6,0.066044522
10561,ZNF579,0.06604424
10562,SPP1,0.066043267
10563,CLCN1,0.066043121
10564,PAIP2,0.066042947
10565,NDUFA7,0.066042777
10566,DNAJB11,0.06604252
10567,TSPAN4,0.066042456
10568,UCN,0.066041625
10569,NCOA5,0.066041459
10570,RANBP1,0.066040778
10571,BNC1,0.066040451
10572,PHF19,0.066040413
10573,RASD2,0.066039825
10574,HIST1H2AG,0.066038903
10575,TMPRSS12,0.066038757
10576,SPINK14,0.066038654
10577,NOP9,0.066038013
10578,IPMK,0.06603769
10579,PSME1,0.066037413
10580,NAMPT,0.066035229
10581,ZNF493,0.066034481
10582,BAD,0.066033718
10583,TBCEL,0.066033403
10584,EN1,0.066032704
10585,VCPIP1,0.066032385
10586,TUBA3D,0.066032265
10587,LBP,0.066031925
10588,NUP188,0.066031059
10589,KLHL24,0.066030483
10590,NXF2B,0.066030298
10591,UQCC,0.066027159
10592,SOX9,0.066026892
10593,NBPF3,0.066026454
10594,GXYLT1,0.066026356
10595,CLEC2A,0.066026356
10596,SMG8,0.066026329
10597,CD97,0.066025987
10598,AURKAIP1,0.066025716
10599,DOCK6,0.066025496
10600,ZNF217,0.066024994
10601,KRTAP5-7,0.06602357
10602,CXCR6,0.066022725
10603,SERPINB2,0.066022149
10604,YLPM1,0.066021733
10605,PTAFR,0.066021453
10606,NOC3L,0.066021412
10607,MANSC1,0.066020485
10608,CAPN7,0.066019836
10609,ISY1,0.066019675
10610,DMPK,0.066019444
10611,CA5A,0.06601931
10612,TEX26,0.06601931
10613,RNF138,0.066017722
10614,GLIPR1L1,0.066016291
10615,STEAP2,0.066016108
10616,HP,0.0660161
10617,KCNJ1,0.066015955
10618,NPY,0.066015945
10619,CAAP1,0.066015802
10620,ZNRF4,0.066015432
10621,BRF2,0.066014412
10622,BAK1,0.066014218
10623,POM121,0.06601405
10624,LIX1,0.066013691
10625,CLEC6A,0.066013664
10626,SUDS3,0.06601333
10627,BPIFA1,0.066013017
10628,COX11,0.066012515
10629,TOX4,0.066012339
10630,TRIM69,0.066012275
10631,APEX2,0.066012182
10632,ADORA3,0.066011778
10633,CCM2L,0.06601165
10634,ARL6IP5,0.066008968
10635,COG7,0.06600811
10636,TSKU,0.066008051
10637,H2AFJ,0.066008004
10638,AKAP8L,0.066007356
10639,DHRS7,0.066007329
10640,SMPD1,0.066007154
10641,ARFGAP3,0.066007042
10642,HIST1H2BL,0.06600683
10643,TPD52L2,0.066006685
10644,APOA2,0.066006427
10645,MTF1,0.066005436
10646,TMEM244,0.06600522
10647,COQ10B,0.066004548
10648,ZDHHC5,0.066003844
10649,SUOX,0.066003774
10650,ANAPC11,0.066003042
10651,SPAG8,0.066002414
10652,LBR,0.066002229
10653,DDX19A,0.066002177
10654,EOMES,0.066001727
10655,FAM90A1,0.066001566
10656,FABP5,0.066001483
10657,PALMD,0.066001179
10658,TMEM121,0.066000639
10659,PLAG1,0.066000524
10660,DIMT1,0.066000344
10661,COPE,0.066000284
10662,CHMP3,0.065999606
10663,PUS1,0.065998513
10664,APLNR,0.065998441
10665,TCF19,0.065998244
10666,BLVRB,0.065997744
10667,IRAK4,0.065997693
10668,ZNF566,0.065997546
10669,KRT86,0.065997448
10670,B4GALT1,0.065996877
10671,FLG,0.06599626
10672,CARD14,0.065996146
10673,MMP1,0.065996041
10674,CHGA,0.065995766
10675,SH2B3,0.065994693
10676,BTLA,0.065994621
10677,ALDH1A3,0.065993624
10678,ENY2,0.065993404
10679,RNF123,0.065993083
10680,PDGFA,0.065992873
10681,PSMB3,0.065992047
10682,NDUFA4,0.065991808
10683,SLC17A9,0.06599144
10684,KLHDC10,0.065991133
10685,FMO2,0.065990823
10686,TNP1,0.065990521
10687,WBP1L,0.065989392
10688,HADH,0.065989272
10689,TACO1,0.065989151
10690,SPERT,0.065989115
10691,CRCP,0.065988639
10692,TMC8,0.065988538
10693,LHFPL5,0.065988499
10694,WFDC1,0.065988455
10695,ARAP1,0.065988158
10696,SLC25A18,0.06598791
10697,NFKBIE,0.065987207
10698,PSG1,0.065985657
10699,GPX6,0.065985445
10700,HSD17B1,0.065984503
10701,MED9,0.065984185
10702,CCDC104,0.065983992
10703,MREG,0.065983962
10704,CXCL11,0.065983374
10705,SLC25A34,0.065982787
10706,HBP1,0.065982684
10707,ASNS,0.065982678
10708,DISP2,0.065982607
10709,GFOD2,0.065982447
10710,ANKRD1,0.065981987
10711,MB,0.065981522
10712,HIST1H2BM,0.065981292
10713,ZNF557,0.065980656
10714,HMGB4,0.065980333
10715,TIFA,0.065979482
10716,TXNDC8,0.065978879
10717,OTOL1,0.06597862
10718,CHP1,0.065978235
10719,RTFDC1,0.065978017
10720,CSDA,0.065977759
10721,PIWIL4,0.065977534
10722,PHTF1,0.065977438
10723,MUC12,0.065977049
10724,PSG11,0.065977049
10725,TAF5,0.065976689
10726,DOK2,0.06597651
10727,ZNF160,0.065975959
10728,RBM42,0.065975937
10729,ALG1,0.065975679
10730,TRMT10C,0.065974911
10731,ADPRHL1,0.065974427
10732,CEBPD,0.065973492
10733,CERS5,0.065973278
10734,ZNF107,0.065973206
10735,ZNF71,0.065973179
10736,BTN3A3,0.065972933
10737,TTC23L,0.065972746
10738,KIF18B,0.065972714
10739,DCBLD1,0.065972391
10740,MRPS7,0.065969874
10741,VNN2,0.065969562
10742,KATNBL1,0.065969551
10743,IL26,0.065969367
10744,TMEM37,0.065967661
10745,MAP2K3,0.065966732
10746,RECQL5,0.065966712
10747,VKORC1,0.065966414
10748,AGPAT6,0.065966037
10749,CSF3R,0.065965828
10750,SGK196,0.065965739
10751,CDRT1,0.0659654
10752,ECSIT,0.065964141
10753,DHRS11,0.065963174
10754,FAM105A,0.065963093
10755,NXNL2,0.065962967
10756,ZKSCAN1,0.065962579
10757,FXYD5,0.065962462
10758,OTOP1,0.065961825
10759,MURC,0.065961531
10760,NDE1,0.06596146
10761,TNFAIP1,0.065960857
10762,LGALS2,0.065960647
10763,RBM41,0.065959606
10764,ZNHIT6,0.06595948
10765,DHRS4,0.06595926
10766,POLR3E,0.065959161
10767,HOXD12,0.065958669
10768,PDCL3,0.065958482
10769,HOXC9,0.065958306
10770,PAK1IP1,0.065958199
10771,GOT1L1,0.065958045
10772,MAP1S,0.065957276
10773,IL20RB,0.065956908
10774,ERRFI1,0.06595678
10775,RPS12,0.065956142
10776,NXF5,0.065955975
10777,ZNF732,0.065955927
10778,PGPEP1L,0.065955927
10779,MTFR1,0.065955927
10780,VIP,0.065955747
10781,MYBBP1A,0.065955507
10782,SLC39A3,0.065955439
10783,SLC6A17,0.065955365
10784,OR1D5,0.065955341
10785,PYGO1,0.06595531
10786,NUDT10,0.065955293
10787,GDAP1L1,0.065954643
10788,CLHC1,0.065954476
10789,BHMT2,0.065954304
10790,GNL1,0.065954055
10791,IFNGR2,0.065953934
10792,LAMTOR3,0.065953753
10793,SLC16A1,0.065953273
10794,MYOM3,0.065952937
10795,DNASE1L1,0.065952355
10796,TCF25,0.065951956
10797,PLA2G12A,0.065951881
10798,MTAP,0.065950861
10799,SRSF4,0.065950832
10800,NXT2,0.065949963
10801,CHID1,0.065949046
10802,EIF3M,0.065948551
10803,WNT5B,0.065948415
10804,BCCIP,0.065947996
10805,UCK1,0.06594792
10806,SDSL,0.065947852
10807,MRPL22,0.065947698
10808,MFAP1,0.065947513
10809,TSEN2,0.065947389
10810,ESPN,0.065947195
10811,VARS,0.065947039
10812,BHMT,0.065946845
10813,ETFDH,0.065946783
10814,TSPAN1,0.065946752
10815,NUS1,0.065946584
10816,ANKS6,0.065946487
10817,ROPN1,0.06594639
10818,MKI67IP,0.065946173
10819,TRIB1,0.065944856
10820,AHSA1,0.06594483
10821,BNIPL,0.065944747
10822,REG4,0.065944622
10823,NSRP1,0.065944587
10824,EMC1,0.065943977
10825,SNX3,0.065943768
10826,TRIM43,0.065943535
10827,RNASEH1,0.06594338
10828,CALML4,0.065942259
10829,CLN8,0.06594187
10830,FAM175A,0.065941547
10831,PCDHGA10,0.06594148
10832,TCFL5,0.065940996
10833,ZMYM3,0.065940618
10834,PIGA,0.065940299
10835,BCL2L14,0.065940256
10836,PLD2,0.065939017
10837,CHCHD10,0.065938744
10838,SUV420H1,0.06593848
10839,MS4A13,0.065938393
10840,ANXA5,0.065938387
10841,HRG,0.065938007
10842,CERS1,0.065937984
10843,ZC3H6,0.065937574
10844,NOG,0.065935949
10845,ANGPTL4,0.065935696
10846,ATP5H,0.065935447
10847,PRPSAP2,0.065934945
10848,ZNF534,0.065934812
10849,SLC17A3,0.065934812
10850,SNX18,0.065934176
10851,SLC1A4,0.065933761
10852,HLA-C,0.065932823
10853,PLA2G1B,0.065932805
10854,MRPS35,0.065930565
10855,SMIM11,0.065930499
10856,PRODH,0.065930375
10857,CKAP2,0.065930221
10858,SNRPD2,0.065930155
10859,MASTL,0.065930113
10860,CTSF,0.065929465
10861,DHRS1,0.065929177
10862,PEX3,0.065928571
10863,CDHR2,0.065927775
10864,ICOS,0.065927157
10865,TMEM51,0.065926995
10866,DDX55,0.065926399
10867,LEPROTL1,0.065926238
10868,RGS13,0.065925264
10869,ZNF470,0.065924778
10870,SZT2,0.065924051
10871,KRT36,0.065922086
10872,LPL,0.065921684
10873,LURAP1,0.065921442
10874,YIPF3,0.065920749
10875,CHRNB3,0.065920739
10876,PSMD13,0.065918859
10877,DDA1,0.065918434
10878,CDADC1,0.06591833
10879,MYOZ1,0.065918025
10880,PPCS,0.065917975
10881,FGF8,0.065917444
10882,FDFT1,0.065917411
10883,SCAF4,0.065916268
10884,CEP57,0.065914563
10885,RIOK2,0.065913636
10886,C2CD2,0.065913351
10887,FHDC1,0.065912579
10888,HIGD1A,0.065912341
10889,INTS1,0.065911565
10890,PPP1R8,0.065911127
10891,RCBTB2,0.06591076
10892,SH3BGRL3,0.065909999
10893,CCL21,0.065909988
10894,TAS2R5,0.065909736
10895,CALML5,0.065909635
10896,MIS18A,0.06590915
10897,WDR75,0.06590878
10898,LRTM2,0.065907372
10899,HEATR1,0.065906737
10900,ACADL,0.065906717
10901,DAOA,0.065906668
10902,CDO1,0.065906294
10903,PILRB,0.065906149
10904,RUNDC1,0.06590596
10905,ZNF44,0.065905019
10906,AGBL5,0.065904859
10907,UBE2Z,0.065904346
10908,CD302,0.065902911
10909,BECN1,0.065902536
10910,ZNF391,0.065902256
10911,ZSWIM2,0.065902144
10912,ZNF155,0.065901698
10913,GSTK1,0.06590155
10914,CCDC77,0.065901041
10915,IDH3G,0.06590082
10916,ZNF195,0.065900625
10917,CD244,0.065900189
10918,AHDC1,0.065899919
10919,FAM3B,0.065899634
10920,PEG10,0.065899501
10921,CCDC173,0.065898477
10922,HABP2,0.065898275
10923,CDCA5,0.065897556
10924,PAFAH2,0.065897263
10925,WDR6,0.065897229
10926,MED8,0.065897148
10927,BAAT,0.065893948
10928,LMAN2,0.065893874
10929,ZNF235,0.065893561
10930,TRABD,0.065893522
10931,MED12,0.065893331
10932,NUAK2,0.065893187
10933,MMAA,0.065892958
10934,CYB5R2,0.065892706
10935,TNFAIP8L3,0.065892601
10936,PCDH1,0.065891561
10937,SCN1B,0.065890818
10938,CLDN12,0.06589021
10939,CROCC,0.065888619
10940,CSTB,0.065888307
10941,CD8A,0.065888117
10942,LSM14A,0.065887601
10943,GPRC5A,0.065885718
10944,TDP2,0.065885571
10945,KDELR2,0.065885379
10946,ANXA11,0.065885307
10947,BLOC1S5,0.065884675
10948,TFB1M,0.065883824
10949,OR2AE1,0.065883614
10950,NPTN,0.065883596
10951,IL17RC,0.065883069
10952,SERPINB3,0.065882981
10953,CEACAM5,0.065882929
10954,THEM4,0.065882866
10955,PROM2,0.065882605
10956,GRTP1,0.065882345
10957,GSDMA,0.065881373
10958,STARD3,0.065881274
10959,COL9A3,0.065880668
10960,TNNC1,0.065879542
10961,PSG6,0.065878536
