gene,score
PPP1R32,-7.148228748999999
PPP1R3D,-4.6452800839999995
PPP1R42,11.94901783
PPP1R7,-6.45967396
PPP1R9A,-6.041211306
PPP2R1A,-3.133210475
PPP2R1B,-10.46973937
PPP2R2C,0.796372565
PPP2R3C,3.544267995
PPP2R5A,-0.7394346620000001
PPP3CB,-8.504776492000001
PPP4C,15.44938048
PPP4R1,-13.13563355
PPP4R2,-4.616009087
PPP4R4,-5.702357022
PPP6C,-6.303785505
PPP6R1,-10.77845528
PPP6R2,12.68331858
PPRC1,10.6920403
PPWD1,8.305854807000001
PQBP1,-4.183123197
PQLC3,8.897968121
PRAF2,-2.385849468
PRAME,-7.236445234
PRAMEF1,21.22239545
PRAMEF2,2.576370595
PRB4,1.562541704
PRC1,-0.6369296879999999
PRCC,7.9674347160000005
PRCP,-8.110304087000001
PRDM1,-3.441006643
PRDM13,-1.889030961
PRDM16,-11.61175915
PRDM2,-7.31293754
PRDM5,7.259340806
PRDX1,-3.80115524
PRDX2,7.454651274
PREB,-7.535924952999999
PREP,-11.00955152
PREPL,-13.55077637
PREX1,-14.80921095
PREX2,16.92530368
PRG2,-2.887788053
PRG4,0.651233309
PRICKLE1,-12.05264714
PRICKLE4,0.28348270600000003
PRKAA1,-10.27263941
PRKAB1,6.74258664
PRKACA,-3.426942435
PRKAG1,-3.67628629
PRKAG3,-8.190442458
PRKAR1A,-3.891641592
PRKAR1B,-6.854915396
PRKCB,7.536655153
PRKCD,2.174592571
PRKCE,4.8609600969999995
PRKCG,68.96766655
PRKCH,-8.825911677999999
PRKCQ,-6.9221886239999995
PRKCZ,-6.7854865339999995
PRKG2,-11.69868617
PRKRA,-5.111351689
PRL,11.72107638
PRLH,-1.20971014
PRLR,13.60819973
PRM2,-2.840021085
PRMT2,-2.343065954
PRNP,2.850217484
PRODH,-10.22370868
PROM1,-5.348467994
PROM2,45.60363209
PROS1,3.020933435
PRPF19,-4.814111559
PRPF3,-9.4661693
PRPF31,-8.951163459
PRPF38A,-5.783065921
PRPF39,-4.778574465
PRPF4B,-13.79709359
PRPH2,-5.91677328
PRPS1,-4.663160381
PRR11,-6.4538734579999995
PRR12,9.836637722999999
PRR15L,-1.8727548580000002
PRR18,-1.333213024
PRR23A,-0.02453138
PRR25,-4.802439688
PRRC1,-3.52870838
PRRC2A,31.08724998
PRRC2B,5.565270532
PRRC2C,-22.59118752
PRRG1,7.937185745
PRRG2,-3.842898487
PRRT1,2.7075526219999997
PRRT2,-5.570187284
PRRT3,-9.894829092
PRRX1,1.617409661
PRRX2,-3.651581232
PRSS16,-3.5774165439999996
PRSS21,-5.6186175920000005
PRSS23,-4.076826575
PRSS38,7.216402002000001
PRSS50,-5.813492871
PRSS54,4.097276504
PRSS55,-5.749289509
PSAPL1,-3.6848094889999996
PSAT1,-4.821461958
PSCA,-1.59519776
PSEN2,-4.243945647
PSG2,-3.1971138710000004
PSG3,-3.206710193
PSG5,8.778731517999999
PSG9,4.491129528
PSIP1,1.233990236
PSMA2,-3.154568442
PSMA3,-4.933134622
PSMA4,11.53304836
PSMA6,-4.156350133
PSMB11,-5.180232008
PSMB2,-2.802491222
PSMB3,-3.497730756
PSMB4,-4.532184706000001
PSMB6,7.672670243
PSMC1,-6.980698575
PSMC2,-5.1267917480000005
PSMC4,-7.31816624
PSMC6,-6.490251271
PSMD1,10.53665465
PSMD6,-1.6151025769999998
PSMD9,8.400293489
PSME4,-4.5287713
PSMG2,1.8799933819999999
PSMG3,-1.6745232559999998
PSTPIP2,-1.4253004390000001
PTBP1,-9.088003706
PTBP3,23.13320683
PTCH1,251.95115750000002
PTCH2,-12.95377405
PTCRA,-4.938577483
PTDSS2,-9.231550052000001
PTEN,732.2798572
PTER,-5.6492965139999995
PTF1A,1.988779255
PTGDR,-5.812041317
PTGER3,-4.833690654
PTGES2,-6.4287978489999995
PTGR1,-5.963162994
PTGS1,-8.277128384
PTK2B,-2.616052068
PTK6,-8.138970288
PTK7,-10.85155166
PTP4A2,-1.925434923
PTPN11,44.927522100000004
PTPN13,-7.446618422
PTPN18,2.51909002
PTPN21,-16.11628928
PTPN4,-2.271990516
PTPN5,-8.910731299
PTPN6,-3.2673854110000002
PTPN9,-8.752350167000001
PTPRB,-15.10677983
PTPRC,28.58363018
PTPRD,32.75725924
PTPRJ,-6.719736896000001
PTPRK,3.717254703
PTPRN,-3.59380405
PTPRO,-13.79458394
PTPRR,-1.297956188
PTPRT,-7.511198502999999
PTPRU,-14.56266857
PTX3,-2.640671732
PTX4,-3.765083521
PURG,-6.57808568
PUS10,-9.338188463
PUS7L,3.0466716860000003
PVALB,-2.115853185
PVRIG,-5.533966426
PWWP2A,-10.83268751
PXDNL,20.25199499
PXMP2,9.464603326
PYCARD,-2.8458782589999996
PYDC1,-1.3851273430000002
PYROXD1,13.21620302
QKI,-6.418436279
QPCTL,-5.397770474
QSER1,-11.70611923
QTRT1,-6.602997327000001
R3HDM1,-7.840364977999999
R3HDM2,-17.97015489
RAB11A,-2.706410284
RAB11B,14.40284578
RAB11FIP2,-0.604834925
RAB11FIP3,5.797335872000001
RAB12,1.9325044130000002
RAB14,3.2970491219999998
RAB17,0.141515336
RAB18,3.460275965
RAB1B,-3.453802418
RAB20,29.95604143
RAB25,-3.86661592
RAB26,-4.631931917
RAB35,-2.701130485
RAB36,-5.49334257
RAB3C,-2.298822304
RAB3IP,-4.9221641510000005
RAB42,-3.4574387580000003
RAB4A,0.59204266
RAB4B,-3.446188522
RAB5B,-2.289617546
RAB6B,-4.210283592
RAB8A,5.17718835
RABEP1,76.38080679
RABEP2,-1.862167215
RABEPK,4.181319108
RABGAP1L,8.557961837999999
RABGEF1,-9.325396383
RAC1,12.05736309
RACGAP1,-3.288160736
RAD1,-4.616096687
RAD17,-11.83688541
RAD18,-3.268988587
RAD21,-20.43249184
RAD23A,-5.114501781
RAD50,-16.55703002
RAD51,-6.077908438
RAD51B,-9.118805072999999
RAD51C,-6.586289005
RAD52,-8.383133187
RAD54B,-7.020543252
RAD54L2,-13.36788555
RAD9B,15.86424407
RAET1E,-3.322454258
RAET1L,-1.9195015990000002
RAF1,1.43141304
RAI2,-8.876838298
RALA,-3.356849566
RALBP1,-0.40601258700000004
RALGAPA1,-18.88182558
RALGDS,-15.62642871
RAMP1,-2.061658981
RAN,139.2256149
RANBP2,-24.07784741
RANGAP1,-2.7382233719999998
RANGRF,-3.944100399
RAP1GAP,-11.69651862
RAP1GAP2,16.03649744
RAP1GDS1,-10.67086045
RAPGEF1,-15.80139398
RAPGEF2,20.06756491
RAPGEF3,-14.42926391
RAPGEF4,30.03667305
RAPGEF6,-7.906213097999999
RAPSN,-6.518040547000001
RARA,1.883373716
RARRES2,-2.805421973
RASA1,21.29963975
RASAL2,17.39723705
RASD1,-4.425296082
RASD2,-3.276349408
RASEF,-0.164566415
RASGRF2,-9.064363262999999
RASGRP4,-11.73378614
RASL11A,-2.295737099
RASSF3,-4.42138734
RASSF8,-4.7061381760000005
RB1,247.2508307
RBBP6,27.92822825
RBCK1,-10.15024183
RBKS,2.27994129
RBL2,-9.290573659
RBM10,110.80990279999999
RBM15,-0.901561203
RBM15B,-14.60579994
RBM17,-7.354856111
RBM18,-3.1748792210000003
RBM23,-8.227502703999999
RBM44,-3.864177628
RBM6,13.864463
RBMS1,-6.171176559
RBP2,-2.3089907590000003
RBP4,52.58613867
RBX1,-2.123522205
RC3H2,-18.31253845
RCAN3,-4.163278667
RCBTB2,46.82216127
RCC1,-8.358310838
RCCD1,-4.666488587
RCN1,-1.162991319
RCN2,-1.927844224
RCSD1,7.316653989
RDH11,-5.780857171
RDH14,-5.843222391
RDH16,-3.4486323569999997
RDM1,-4.920441431
REC8,-9.894678692000001
RECK,1.596800669
REEP1,-0.287233835
REEP4,-5.4911399770000004
REEP6,-3.843799405
REL,-10.76434893
RELA,17.72780487
RELB,-8.536758235
RELL1,-4.93460409
RELL2,-5.552516841
REM2,-5.171311145
REP15,2.901778803
REPIN1,-5.080173127
REPS1,-11.78648089
RET,3.260609102
RETNLB,-2.047190151
RETSAT,-6.394246302999999
REV3L,-10.93308132
RFC1,18.8254785
RFC5,-5.83426404
RFK,1.6970323809999999
RFPL1,3.119393635
RFPL2,-6.6354204370000005
RFPL3,-3.46401716
RFT1,2.85237982
RFTN1,3.4200833960000003
RFWD3,-11.55533366
RFX1,-4.503709635
RFX2,-10.99161344
RFX3,-5.053150766
RFXAP,-3.537102206
RGCC,-2.572625385
RGL1,-0.821687906
RGL3,-10.60880434
RGL4,-3.764597942
RGN,-4.556705868
RGPD3,-11.48453723
RGPD4,-26.86794371
RGR,-5.059504222
RGS1,-1.820538414
RGS13,4.4876770619999995
RGS18,1.635522254
RGS2,11.00153724
RGS20,-6.435845388
RGS7,-3.6828211539999995
RGS9,6.152265655
RHAG,-4.672281148
RHBDD1,-4.53965063
RHBDD3,1.52889343
RHNO1,-4.1087523180000005
RHOA,72.45717775
RHOH,-2.56215571
RHOQ,-3.783086211
RHOT1,-9.513056069
RHOU,8.234380996
RHOXF1,-3.135039555
RHPN2,-9.865795183
RIC8B,-10.28415782
RILPL2,0.241260442
RIMBP2,25.80070447
RIMBP3,-27.67292645
RIMS2,14.22951822
RIN3,-6.869759183999999
RING1,-4.578223609
RINL,-9.457037904
RIOK1,10.91390455
RIPK1,-2.425584435
RIPK2,1.320971597
RIT1,-2.656034299
RLN3,-2.462677133
RMDN3,-9.112365638
RMND1,-7.727207912999999
RMND5B,2.461929327
RNASE1,-2.8481178430000003
RNASE2,3.106351645
RNASE8,-2.358621475
RNASE9,-3.961659069
RNASEH2A,-5.495385237000001
RNASEK,4.293252904
RNASEL,-9.99810845
RNF10,-11.48743811
RNF103,-8.926555667999999
RNF112,-8.430230671
RNF113B,-1.227689251
RNF121,-5.694132817000001
RNF123,-17.61292593
RNF125,-4.162880975
RNF126,-5.605456845
RNF128,12.97334087
RNF133,35.49122346
RNF144A,19.82074538
RNF150,1.445899042
RNF152,-3.581017815
RNF166,-4.435774098
RNF167,-5.492465296000001
RNF17,-6.279942788
RNF170,-6.058525651
RNF183,-3.102334186
RNF2,3.044295958
RNF213,-0.250238206
RNF217,4.114964038
RNF31,-11.58788226
RNF32,-0.015948489
RNF34,-0.11234657099999999
RNF41,-1.9162611580000002
RNF43,72.79141212
RNF5,-3.18436422
RNF6,-9.698875901000001
RNF8,-5.2644115110000005
RNH1,-4.97937446
RNMT,2.9710372210000005
RNPEP,-5.541321924
ROGDI,-3.756683129
ROMO1,-0.620987571
ROPN1B,-3.167242337
ROPN1L,-4.115599193
ROR2,2.636743096
RORC,1721.562169
ROS1,117.1337271
RP2,-3.789885665
RP9,11.80582046
RPA3,-2.446194127
RPE65,21.27498157
RPGRIP1,-8.035457463
RPGRIP1L,-14.28578533
RPH3A,1.545140129
RPH3AL,1.6814801609999999
RPL10,-0.96577476
RPL11,44.51958123
RPL12,2.133188315
RPL22,14.1056487
RPL24,-2.732676896
RPL27A,-2.744770635
RPL28,-4.372488569
RPL29,3.8594773030000002
RPL35,-2.045096387
RPL35A,-0.546096267
RPL37A,-1.6119945130000002
RPL41,7.8007765529999995
RPL5,16.83139466
RPL6,-5.085259077
RPL7,-3.550164161
RPL8,-4.3583952130000005
RPL9,-2.949426957
RPN1,-2.374701994
RPP25L,-1.235286719
RPP30,4.819427818
RPRD1B,-5.796474172999999
RPRML,-2.031575422
RPS11,-2.748571745
RPS12,-0.416980571
RPS18,-2.73697486
RPS19,-3.0088985210000003
RPS19BP1,-2.481248574
RPS20,9.323877951
RPS21,0.838828644
RPS23,-0.573290925
RPS25,-1.5297036659999999
RPS27A,3.826331249
RPS29,-1.700591235
RPS3A,-4.783401269
RPS4X,-4.843931057
RPS6KA2,-14.59385497
RPS6KL1,-9.288935775
RPS7,-3.66574797
RPS8,-0.46707999200000005
RPTN,5.477210175
RPTOR,-22.38262001
RPUSD3,0.653871805
RRAD,-4.9533549269999995
RRAGA,-5.097320964
RRAGD,15.26427873
RRBP1,7.007841655
RREB1,-16.93415259
RRH,-5.749354567
RRM1,-6.83862486
RRM2B,-6.559648479
RRN3,-12.19009359
RRP1,-1.425729913
RRP15,2.672203708
RRP7A,-5.126056631
RRP9,1.3428946990000001
RS1,-3.585313993
RSBN1L,-13.36539001
RSL1D1,-0.756982142
RSPH3,-2.959435076
RSPH9,1.332485596
RSPO2,3.5982134589999997
RSPO3,-4.630922237
RSPRY1,-6.805019201
RSRC1,1.467567007
RTF1,0.597324666
RTKN,-1.450521797
RTKN2,4.036287335
RTL1,50.19578164
RTN4,-2.601093164
RTN4RL1,-7.404354427
RTP1,-3.3796658269999997
RTP3,-1.45152708
RTTN,-19.48474061
RUFY2,-7.980208704
RUFY3,-3.185483637
RUNDC3A,-4.957300076
RUNX1,33.46681692
RUNX1T1,0.587804424
RUSC2,-21.97591795
RUVBL1,-8.318637252
RWDD2B,58.58218713
RXFP2,-4.205259218999999
RXFP4,-2.742709348
RXRA,-8.464873633
RYR1,-35.78404676
RYR2,53.26917676
S100A12,-1.5273372490000001
S100A13,-1.24923555
S100A14,-1.9585785669999998
S100A4,13.20081899
S100A7,-0.648454145
S1PR1,-4.6337959369999995
S1PR3,-5.539132982999999
SAG,52.13643013
SALL4,4.547414101
SAMD10,-3.496288335
SAMD11,-11.40371944
SAMD14,-7.364747271000001
SAMD4B,-12.4848956
SAMD7,104.66466700000001
SAMD9,0.12431539800000001
SAMD9L,2.57840873
SAP30,-3.837650087
SAP30BP,-5.592529471000001
SAR1A,-3.131074152
SARS,-1.867401109
SART3,-1.2048940559999999
SASH1,-17.64456054
SASS6,4.359869237
SAT1,-1.9090553190000001
SAT2,-2.991709175
SATB1,-10.14385973
SATB2,-2.3979061880000003
SAV1,-4.996260082
SAYSD1,-2.543970937
SBDS,-4.529374902
SBF2,-3.5189483839999998
SBNO2,-14.37614104
SBSPON,-2.833876974
SCARA3,-6.775074612
SCARB2,7.5969802070000005
SCCPDH,-7.923948025
SCD5,-2.932563799
SCFD2,-11.13545554
SCG2,4.562831353
SCG3,18.21752526
SCG5,0.01644155
SCGB1A1,-0.596530364
SCGN,-4.2230974439999995
SCIMP,-2.7149415080000003
SCN11A,43.85407052
SCN1A,-14.02749719
SCN2A,-22.65721959
SCN4A,-9.079525211
SCN8A,-10.63457731
SCNM1,-3.373428348
SCNN1A,-3.889070535
SCOC,-3.449381625
SCRIB,-15.68626526
SCRN1,-3.776934611
SCRN2,-7.389154965
SCRT1,-5.708819929
SCUBE1,0.867476529
SCUBE2,0.0594035
SDAD1,-12.2724016
SDC1,-5.553134275
SDC3,-7.298781624
SDC4,-3.349536997
SDHA,5.355108262
SDHD,-2.345969057
SDR16C5,11.99275263
SDR9C7,-1.6782641880000002
SEC11C,4.457638881
SEC14L4,-7.6182816429999995
SEC22C,-5.389142064
SEC23IP,-3.005621819
SEC24C,2.427922231
SEC24D,-2.63888554
SEC31A,-14.837272
SEC61A1,-8.547666729
SEC62,13.21476766
SEL1L,-4.109464415
SEL1L3,-11.42507182
SELE,-8.981214963
SELENBP1,-6.966364572000001
SELL,0.634983645
SELP,4.641568659
SELPLG,0.98800843
SEMA3A,16.42237851
SEMA3D,-4.6760913980000005
SEMA3G,-13.32612483
SEMA4A,-11.52351378
SEMA4C,9.389235727
SEMA4D,-7.881755626
SEMA4G,-8.501979776
SEMA6D,11.55605164
SEMA7A,-7.573477442000001
SENP1,1.975042775
SENP2,6.5950520479999994
SENP5,185.5751751
SEPHS1,13.47284586
SERAC1,-11.08321571
SERGEF,-7.383193714
SERINC1,-5.15645945
SERP1,-1.273034164
SERPINA11,-7.156512004
SERPINA4,12.58865699
SERPINA5,28.12436995
SERPINA6,1.3202179109999999
SERPINA9,-7.070412995
SERPINB12,-5.74222165
SERPINB13,-6.249640145
SERPINB2,1.736016871
SERPINB5,-5.668964129
SERPINF1,-7.347274858
SERPING1,-6.686760132000001
SERPINI1,19.34304071
SERTAD2,6.2442654079999995
SERTM1,6.120425029
SESN3,2.612567715
SESTD1,-2.076690142
SET,0.5798575429999999
SETBP1,-12.08865721
SETD1A,62.615984700000006
SETD2,4166.462890999999
SETD5,-10.61673793
SETD7,-7.669343006
SETD9,-5.965117915
SETDB1,16.39672656
SEZ6,-16.89798159
SEZ6L,6.320510109
SEZ6L2,-10.69892869
SF1,-14.03082209
SF3A2,-8.098032803999999
SF3A3,-8.45568298
SF3B1,111.1264741
SF3B3,-15.40573273
SFMBT1,-2.3486087319999998
SFN,-4.119522599
SFPQ,2.276570642
SFR1,7.768050139
SFRP4,-3.589534371
SFT2D1,-2.934593949
SFTA3,-2.8396099689999996
SFTPB,1.652704762
SFTPD,-4.000937704
SFXN1,0.6976590220000001
SFXN2,-5.081001059
SFXN4,0.8106611909999999
SGCA,-6.812054336
SGCD,-4.5727645830000005
SGK1,30.68787361
SGK3,2.29690486
SGPP1,-3.0956359719999997
SGSM1,-0.289677279
SGSM2,-15.65728884
SGSM3,-13.41931136
SH2B3,35.12071118
SH2D3A,-9.098649691
SH2D4B,2.009039838
SH2D5,-6.333606627000001
SH2D7,-7.3551192379999994
SH3BGR,-3.431190623
SH3BGRL,-1.028944371
SH3D19,-4.981213754
SH3D21,-12.51902422
SH3GL1,-6.605881052000001
SH3GL2,-4.412809466000001
SH3GLB2,-3.0432220269999997
SH3PXD2B,-12.44826758
SH3RF2,-2.7709394880000002
SHARPIN,1.7493613959999998
SHC1,-1.250179556
SHD,1.910053786
SHISA5,-3.706512832
SHMT2,-4.0381018730000005
SHOC2,-2.720016998
SHPRH,-23.76617871
SHROOM2,-23.49162158
SIAE,-8.677671567
SIDT1,-15.67317894
SIGLEC12,-1.393892301
SIGLEC15,-5.272168285
SIGLEC5,-7.79177962
SIGLEC7,-4.892955791
SIGLEC8,-2.684113831
SIGLECL1,-3.00698126
SIGMAR1,-4.158819176000001
SIK1,-23.41272296
SIK2,0.546739426
SIKE1,-2.83134167
SIN3A,14.83133933
SIN3B,-11.0889899
SIRPA,-8.120487427999999
SIRPB2,-6.148318943
SIRPD,-3.2497883130000003
SIRT6,-5.307019307
SIX1,-5.012706428
SIX2,-4.1237941430000005
SIX4,-1.2152358090000002
SIX6,139.6005965
SKA1,-4.191949821000001
SKA3,-7.897093142999999
SKAP1,-4.937125559
SKI,-11.55398289
SKP2,-7.688414801
SLA,-4.528679114
SLAMF8,-4.751539796
SLC10A5,12.80071575
SLC10A6,-4.373450926
SLC12A2,-6.293179012
SLC12A3,-10.87762475
SLC12A4,-18.34713554
SLC12A6,-6.379932816
SLC13A1,-0.322442214
SLC13A5,-9.676707461
SLC15A3,-10.22395281
SLC16A10,-5.498618732000001
SLC16A12,-4.096805982
SLC16A14,-8.148183741
SLC16A6,-7.376683442999999
SLC17A4,-6.52310264
SLC17A7,-0.944013889
SLC17A8,-8.24121579
SLC17A9,-6.220307105
SLC19A1,-6.04437372
SLC19A3,-4.977121151
SLC1A2,-3.599263744
SLC1A3,-6.8219477379999995
SLC1A5,2.205223346
SLC20A1,-11.8848416
SLC20A2,-7.677207465
SLC22A1,-1.954430561
SLC22A14,-3.5338824939999998
SLC22A17,-9.340639998
SLC22A18,-6.404880106
SLC22A23,10.64875377
SLC23A1,-9.540244579
SLC23A2,38.55609224
SLC24A1,-4.506578022
SLC25A11,-2.099932215
SLC25A12,71.3223792
SLC25A18,-5.346458154
SLC25A19,-4.574128909
SLC25A23,-7.1130951510000004
SLC25A27,-5.735508714
SLC25A28,-6.185351166
SLC25A29,0.332741795
SLC25A30,4.338404737
SLC25A31,-4.411562042
SLC25A32,15.11999201
SLC25A40,4.543848724
SLC25A44,-4.678063626
SLC25A47,-2.832913421
SLC25A48,-3.197786484
SLC25A5,-5.2040453730000005
SLC25A52,-5.395820295
SLC26A2,63.27540119
SLC26A3,-5.42101448
SLC26A6,-10.80698698
SLC26A9,-9.498214353
SLC27A3,-8.779781615
SLC29A1,-9.367769086000001
SLC29A2,4.303956887
SLC29A3,-4.253766786
SLC2A12,4.4890465939999995
SLC2A14,-3.1040331460000004
SLC2A2,-7.79214843
SLC2A4RG,-6.399981915
SLC2A5,3.7828452460000004
SLC30A1,47.32309764
SLC30A10,-3.4018341889999997
SLC30A3,0.7840327309999999
SLC30A4,23.23802366
SLC30A8,12.88066604
SLC30A9,23.36372342
SLC31A1,-3.5471798999999997
SLC33A1,0.780067706
SLC34A1,-4.619096875
SLC34A2,-4.203335342
SLC35A2,-9.079475919
SLC35B1,-3.885226767
SLC35B2,22.89315011
SLC35B4,-5.894150845
SLC35D3,-6.843192967
SLC35G1,-6.48313759
SLC35G2,-5.113952772
SLC35G3,-2.4020964830000002
SLC35G5,-5.7362960339999995
SLC36A1,-7.96101878
SLC36A2,-0.929567019
SLC37A1,-4.307792253
SLC38A1,0.338042932
SLC38A11,9.012070592999999
SLC38A2,-3.701650072
SLC38A7,-4.8583570719999996
SLC38A9,-6.841673515
SLC39A1,-4.983705205
SLC39A10,-5.739532806000001
SLC39A11,-4.674133857
SLC39A14,1.817435505
SLC39A3,-5.516963794
SLC39A6,-0.10033532
SLC39A8,8.597787296
SLC3A1,-12.09360805
SLC3A2,-3.6437824589999996
SLC41A2,-10.00817001
SLC41A3,-8.762334558
SLC43A2,-9.794679048999999
SLC43A3,3.02705572
SLC44A3,2.9764975160000002
SLC45A2,-6.448639835
SLC45A3,-6.486340143
SLC45A4,-4.582559746
SLC46A3,5.32709612
SLC47A1,-6.738178734
SLC48A1,4.156148648
SLC4A4,-6.071631342000001
SLC50A1,-4.047308848
SLC52A2,-6.675337846000001
SLC5A12,-6.816919335
SLC5A5,-9.694591133
SLC5A7,-0.366942241
SLC6A1,-8.69643949
SLC6A11,-10.85115439
SLC6A13,-9.243449898
SLC6A15,12.61989636
SLC6A16,53.43723562
SLC6A18,-0.782907109
SLC6A19,1.566099814
SLC6A4,2.370714054
SLC7A10,-8.71648535
SLC7A11,60.93307413
SLC7A5,-8.662231014
SLC7A7,-7.263149221
SLC8A1,33.39459179
SLC9A2,-4.443310815
SLC9A3,-8.30842559
SLC9A3R1,-6.246789678
SLC9A4,0.9821436379999999
SLC9A5,-14.91581524
SLC9A6,-3.751743467
SLC9A8,-9.582687741
SLC9B1,-9.305670300000001
SLC9C1,52.88327956
SLC9C2,16.14054564
SLCO1B1,8.321196147
SLCO1C1,26.21076994
SLCO4C1,2.880591097
SLCO5A1,17.7146833
SLFN12L,53.295722700000006
SLFNL1,-6.115184887000001
SLIT1,-23.0382559
SLITRK2,5.561965804
SLITRK3,28.39540724
SLPI,-2.4688350669999997
SLTM,-9.201298697999999
SLX4IP,1.029628451
SMAD2,-7.243046392
SMAD3,10.66647499
SMAD4,489.8506079
SMAD6,-7.051964301
SMAD7,-6.324018397000001
SMARCA4,111.3232697
SMARCAD1,-11.21661816
SMARCB1,17.01595833
SMARCD1,-5.3815152070000005
SMARCD2,6.433191624
SMARCD3,-6.738991866
SMARCE1,-1.940280442
SMC1A,-9.444624427
SMC2,6.998372669
SMC4,4.2936247960000005
SMC6,-3.710217483
SMCHD1,1733.6831359999999
SMCO4,0.033649724
SMG8,4.838978677
SMG9,-9.063691135
SMIM7,6.7665995720000005
SMNDC1,-4.480270261
SMO,60.94662234
SMOX,-9.409585469
SMPD1,-8.784287578999999
SMPDL3A,29.31667521
SMPX,12.48902787
SMS,-4.973800719
SMUG1,-5.578738695
SMYD2,0.174556335
SMYD3,7.6380211639999995
SMYD5,-4.461258901
SNAI1,-4.346233885
SNAP29,-4.730371628
SNAPC4,-17.35128653
SNAPIN,-1.084640625
SND1,4.157722916
SNRK,-9.769019046
SNRNP200,-4.365828906
SNRNP25,5.066498557
SNRNP40,-6.373733894
SNRPA,-5.1450596310000005
SNRPA1,-2.544552174
SNRPD1,0.12456423400000001
SNRPG,-2.0798444590000003
SNRPN,5.400583372000001
SNTB2,1.047008375
SNTG1,4.61479946
SNX1,-10.09131071
SNX15,-5.72213037
SNX16,-6.271916917
SNX17,-4.192722788
SNX18,24.11657159
SNX19,-9.234781737999999
SNX2,14.18340954
SNX22,-3.621366612
SNX25,-13.59035888
SNX27,-3.133791995
SNX29,44.64682793
SNX3,-1.116081058
SNX31,-4.24399206
SNX32,2.041003085
SNX4,-8.416357693
SNX5,0.529451947
SNX9,-8.997654147
SOAT2,-9.061670177
SOCS1,47.45606433
SOCS2,1808.4571260000002
SOCS6,4.695550775
SOD1,-1.2583790000000001
SOD3,-3.500791622
SOGA1,-9.202761977
SOGA3,-14.67193407
SOHLH1,-6.038028852999999
SON,63.22167508
SORCS2,-1.2579551740000001
SORD,-4.130162185
SORT1,-11.5495162
SOS2,-22.09132827
SOST,-3.662704052
SOSTDC1,-3.706956743
SOWAHA,-8.97471889
SOX10,-2.425419089
SOX11,-5.654285647000001
SOX12,1.648217211
SOX2,1.074804026
SOX21,-3.597517882
SOX30,130.8440001
SOX5,10.40196123
SOX7,-5.716353862999999
SOX8,-1.364994619
SOX9,-2.044332673
SP1,0.42869372899999997
SP110,-5.959355056000001
SP4,-3.179283307
SP6,-4.801830412
SP8,0.482638034
SPACA3,2.18214103
SPAG16,24.89801561
SPAG17,22.66217632
SPARC,-6.239624602
SPATA12,-3.174635735
SPATA13,-9.835258075
SPATA16,17.09134291
SPATA17,1.81470389
SPATA19,-1.836547226
SPATA2,0.330462666
SPATA20,44.637482299999995
SPATA21,-7.772609382000001
SPATA2L,-6.333294205
SPATA5,2.044316001
SPATA8,-1.006769125
SPATA9,-3.5608214539999996
SPATC1,-6.881160176
SPATC1L,2.987181407
SPATS1,-3.388690641
SPC24,-3.062704795
SPC25,-3.0219154919999998
SPCS3,146.5246676
SPDYC,5.601291198999999
SPDYE4,2.659794965
SPECC1,-14.11709334
SPEF1,-1.5425798569999998
SPEN,-6.058364642000001
SPERT,-5.234853267
SPESP1,3.1347946660000003
SPG7,32.56726254
SPIB,-4.436680629
SPIC,-3.0773360380000003
SPIN1,4.0216061839999995
SPINK1,-1.579401707
SPINK14,0.163411325
SPINK6,-1.5893513280000002
SPINK8,-1.90973667
SPINK9,-0.401732501
SPINT2,-3.515067958
SPIRE1,-5.001521488
SPON2,-4.363690875
SPOP,137.309047
SPP2,3.910259587
SPPL2A,-6.365997282
SPPL3,1.076652605
SPRED1,-6.41264627
SPRED2,14.56118442
SPRED3,-5.526697448999999
SPRR1A,0.180375803
SPRR2B,-1.337598651
SPRR2E,1.083041357
SPRR2F,0.025467447999999997
SPRR2G,-0.37187980200000004
SPRR4,-1.477670981
SPRY1,0.567393642
SPRY2,-3.755484563
SPRY4,-4.03950578
SPRYD7,-3.252997123
SPTA1,58.12963547
SPTB,-14.88812858
SPTLC1,-7.767417692
SPTLC2,-8.939041774
SPZ1,1.29828349
SRC,-9.475846273
SRCIN1,-18.96719181
SRD5A3,-3.848713578
SREK1,-8.259259728
SREK1IP1,-2.41104555
SRF,-7.903403172000001
SRFBP1,24.56188415
SRGAP3,10.26596664
SRI,-3.940262133
SRM,-5.598183891000001
SRP54,6.6922401570000005
SRPK2,5.1167414639999995
SRPRB,1.78314488
SRPX2,-5.2580111480000005
SRR,3.20432915
SRSF1,-0.646644617
SRSF11,-7.651115346
SRSF12,-4.608753707
SRSF2,12.29437716
SRSF3,1.617440671
SRSF4,-8.167886528
SRSF6,-5.920902718
SS18,-0.038750269
SS18L1,-5.662028518
SSMEM1,-4.06772001
SSR1,-3.0158031039999997
SSR2,-2.556713667
SSRP1,6.091623505
SST,-1.733021251
SSTR2,-6.196427667999999
SSTR3,1.670388368
SSTR5,-3.7653171660000004
SSUH2,-6.232007712000001
SSX1,2.43296848
SSX2IP,-11.38552646
ST13,-7.065767735
ST14,-7.16097684
ST3GAL3,2.3381452069999997
ST3GAL4,-6.847020955
ST6GAL1,-6.525718175
