,gene,score
1008,ADH1B,21.33741558
1009,FGG,21.33350553
1010,PFKP,21.30332184
1011,RASA1,21.29963975
1012,RGS9BP,21.2900935
1013,ESRP1,21.28759086
1014,RPE65,21.27498157
1015,HFM1,21.23860345
1016,PRAMEF1,21.22239545
1017,CEBPA,21.21526799
1018,TPP1,21.18358257
1019,ZNF234,21.1712746
1020,SLFN12,21.16920915
1021,MYLK3,21.14896586
1022,LHPP,21.10388524
1023,WFIKKN1,21.05770103
1024,MAP10,21.02566464
1025,ZNF480,21.02065531
1026,AQR,20.96261487
1027,IVL,20.95928389
1028,KRT75,20.95184459
1029,PUM1,20.93058036
1030,TMCO2,20.84029409
1031,OR2L13,20.82378234
1032,WLS,20.81815646
1033,PGR,20.77764499
1034,SLC10A1,20.77164683
1035,TNRC6B,20.77080645
1036,PTPN12,20.74361214
1037,NFAT5,20.70522305
1038,OR4C46,20.69694638
1039,PTCD3,20.68529817
1040,U2AF1,20.66791785
1041,LTB,20.65289681
1042,TWISTNB,20.63808102
1043,GDF15,20.62276742
1044,NBAS,20.45689959
1045,GBE1,20.45301954
1046,FAM47A,20.43382974
1047,ZNF679,20.42340637
1048,FEM1C,20.41349872
1049,TEK,20.40183698
1050,LUZP2,20.39924634
1051,ACTG1,20.35138097
1052,TM2D3,20.33792886
1053,ZNF33B,20.28142592
1054,BMP3,20.25469036
1055,PXDNL,20.25199499
1056,PGPEP1,20.25082464
1057,PARP11,20.2392217
1058,TMEM131,20.19742557
1059,TRMT2A,20.18190158
1060,CD79B,20.16226741
1061,TBX18,20.12879267
1062,ADAMTSL1,20.11363671
1063,PIK3IP1,20.11208137
1064,UBAP2L,20.07167566
1065,RAPGEF2,20.06756491
1066,MAGEC1,20.05858122
1067,MAGEA11,19.98360069
1068,ZSCAN18,19.97475167
1069,PDS5B,19.93475781
1070,SUFU,19.93070058
1071,TRAM1L1,19.92104204
1072,ZNF208,19.88402833
1073,OR4N2,19.88082999
1074,SP100,19.85783368
1075,MUC21,19.85750652
1076,FBLN5,19.84221012
1077,RNF144A,19.82074538
1078,HCAR2,19.78738979
1079,XPO5,19.77787037
1080,RBM25,19.76943164
1081,RARRES1,19.7499441
1082,POLQ,19.71835821
1083,LSR,19.70481226
1084,KEAP1,19.68871027
1085,FRMD4B,19.684301
1086,SBNO1,19.66742381
1087,AATK,19.66725876
1088,CEBPZ,19.65778621
1089,BRD2,19.55770868
1090,PASD1,19.53812985
1091,ZNF674,19.5312145
1092,BRD1,19.5276457
1093,DGKB,19.51711999
1094,CASP1,19.49452628
1095,AHDC1,19.49315827
1096,ADAMTSL4,19.4911377
1097,NAA16,19.46958659
1098,PCDHB16,19.45617669
1099,PXN,19.44973546
1100,OR5AP2,19.42347782
1101,ITGB8,19.40378864
1102,ERRFI1,19.39420973
1103,ZNF451,19.38036368
1104,XRCC5,19.37153296
1105,NRG3,19.34682313
1106,SERPINI1,19.34304071
1107,RMI1,19.3385469
1108,HIVEP1,19.32003633
1109,RIPK4,19.30821499
1110,ST6GALNAC5,19.29018975
1111,NAP1L4,19.27895651
1112,PANK4,19.21123441
1113,ZCCHC2,19.20637606
1114,ISM1,19.18817053
1115,COLEC10,19.17937269
1116,PARD3,19.17384288
1117,SPDEF,19.15127935
1118,HORMAD1,19.1483963
1119,GABRB3,19.14701601
1120,GPS2,19.14264807
1121,CNP,19.10659969
1122,ELF1,19.10273484
1123,FLT1,19.10266567
1124,LRRC4,19.09003335
1125,TCHH,19.04626702
1126,KLHDC9,18.99583465
1127,CTGF,18.99156907
1128,FOXN4,18.93110455
1129,OR10J3,18.92555329
1130,OTOP1,18.91552272
1131,SLC22A5,18.85639549
1132,RFC1,18.8254785
1133,TMEM163,18.79931605
1134,GPSM2,18.75238955
1135,NLRP8,18.74575363
1136,TNS3,18.68982351
1137,ZFAND1,18.6619573
1138,NFXL1,18.65827879
1139,CDC27,18.62011082
1140,FZR1,18.60663466
1141,OR11H6,18.56508103
1142,WWP2,18.49290827
1143,TMEM67,18.41547654
1144,MYO3A,18.40364973
1145,SPEF2,18.39942874
1146,BIRC2,18.39530909
1147,FAM122A,18.37510723
1148,MANBA,18.37180952
1149,TAS1R3,18.31154263
1150,AKR1A1,18.30891159
1151,HTR7,18.30289555
1152,ZNF624,18.29858255
1153,SCG3,18.21752526
1154,GALT,18.21117354
1155,DSG2,18.16365425
1156,ETV7,18.15026883
1157,NFE2,18.14969862
1158,UBR5,18.14545058
1159,OR5T3,18.12006843
1160,OR1N1,18.11388856
1161,CABLES2,18.07735499
1162,GRIK1,18.06146107
1163,ME2,18.02706585
1164,ZNF7,18.00769742
1165,SPTY2D1,17.99458388
1166,MACF1,17.93988971
1167,RANBP6,17.92891533
1168,NAA15,17.92767432
1169,PCDHB10,17.92749385
1170,OR8K5,17.89922224
1171,DNAJC1,17.89519721
1172,ANKS3,17.89347028
1173,KCNJ9,17.84838899
1174,MAOA,17.78114088
1175,GRHL2,17.75043381
1176,RELA,17.72780487
1177,SLCO5A1,17.7146833
1178,KCNJ3,17.70407465
1179,OR5M10,17.68382576
1180,CPEB2,17.6788928
1181,EIF4E2,17.67356563
1182,SOX3,17.66835281
1183,FPR1,17.66430471
1184,F2RL2,17.64627608
1185,AKR1C4,17.63046036
1186,ZNF564,17.58052884
1187,SNRPB2,17.53032019
1188,FOSB,17.52764646
1189,ZNF644,17.51309242
1190,CDH18,17.51177019
1191,PIK3C2G,17.51026745
1192,CYP2C9,17.50170812
1193,ALDH9A1,17.4770437
1194,MRPL17,17.46242466
1195,MAGEB18,17.45273456
1196,DCLK3,17.44156394
1197,TFR2,17.43827691
1198,COL25A1,17.43431966
1199,KCNIP2,17.41419114
1200,RASAL2,17.39723705
1201,MAPKAPK2,17.36636776
1202,PIP4K2A,17.33347895
1203,AK2,17.33320729
1204,OR10AG1,17.31758461
1205,NBEAL2,17.30941272
1206,HNRNPA2B1,17.30301543
1207,OR6P1,17.30005664
1208,FGFR1,17.29287895
1209,HOXB1,17.28204916
1210,FRY,17.2687397
1211,COL22A1,17.26036712
1212,TBC1D16,17.23616753
1213,FHL5,17.22156729
1214,FAM84B,17.21135973
1215,PRSS53,17.18308021
1216,KAT8,17.17622659
1217,ATP1A1,17.13970458
1218,PMS2,17.13187463
1219,USP13,17.11989059
1220,GRM7,17.10336309
1221,TLE3,17.09146072
1222,SPATA16,17.09134291
1223,TMPRSS2,17.08788188
1224,MMGT1,17.06376178
1225,KCTD21,17.05860626
1226,AMPH,17.02816289
1227,SMARCB1,17.01595833
1228,YWHAZ,17.00537478
1229,IGF1R,16.99705372
1230,SHCBP1L,16.98809223
1231,NOS2,16.98300817
1232,BRSK1,16.95771602
1233,PI15,16.94561012
1234,DDX47,16.94167837
1235,MAU2,16.9298102
1236,FAM69A,16.92542589
1237,PREX2,16.92530368
1238,ZIM3,16.90037591
1239,CXCR6,16.88779981
1240,USP9X,16.88728037
1241,STIL,16.86866842
1242,VN1R2,16.84239244
1243,RPL5,16.83139466
1244,PYCR2,16.81425132
1245,GLRB,16.80089589
1246,HERC6,16.77586719
1247,KAZN,16.76469713
1248,DCTN4,16.76352283
1249,RHCG,16.75900086
1250,RSAD2,16.75270705
1251,ARSJ,16.71776131
1252,NDN,16.71706948
1253,VWDE,16.7048581
1254,ESPL1,16.67243298
1255,MCU,16.66765534
1256,OR2M3,16.66734071
1257,CELF2,16.66300299
1258,ADAM32,16.65533398
1259,OR8H3,16.65498981
1260,OR8D2,16.63956542
1261,CRIP3,16.62146938
1262,PSG6,16.61921355
1263,MUC17,16.60651896
1264,LIPI,16.60483985
1265,CSTL1,16.56345451
1266,MUC22,16.54484042
1267,EPHX1,16.5430337
1268,MRPS30,16.51065327
1269,KRT23,16.50644143
1270,SEMA3A,16.42237851
1271,CCDC81,16.40952342
1272,SETDB1,16.39672656
1273,ALS2CR12,16.373554
1274,KCNC2,16.34952226
1275,PAH,16.34940939
1276,CD2,16.33527753
1277,ZNF148,16.29814915
1278,ZNF454,16.2978856
1279,KLHL1,16.283003
1280,GLRX5,16.25615244
1281,ISCU,16.25323805
1282,TRDN,16.24860637
1283,KLF6,16.24388783
1284,LRRTM4,16.23018406
1285,PCOLCE2,16.18063297
1286,EIF5B,16.16273342
1287,NXF1,16.15441231
1288,B3GALT2,16.14853945
1289,SLC9C2,16.14054564
1290,MTFMT,16.13842469
1291,KYNU,16.13551915
1292,TXLNG,16.12753708
1293,ABCA13,16.11602926
1294,NBEAL1,16.10252569
1295,CDKN1A,16.08561105
1296,FAS,16.07115562
1297,DDI1,16.05610641
1298,OIT3,16.05263586
1299,PGAP3,16.04271654
1300,RAP1GAP2,16.03649744
1301,DPPA2,16.02254675
1302,PABPC4,16.02169318
1303,OR13F1,16.01725121
1304,RASGRP3,15.98144831
1305,FCRL3,15.94024076
1306,OR5D16,15.93913499
1307,IMPG1,15.92520714
1308,TEAD3,15.90320426
1309,OR8H2,15.89596809
1310,ZNF383,15.89402636
1311,ADH6,15.87596044
1312,DCBLD2,15.86627252
1313,RAD9B,15.86424407
1314,SPNS3,15.86144081
1315,VPS53,15.84235629
1316,ZNF800,15.82665081
1317,ZNF281,15.8259941
1318,ALOX12,15.82408757
1319,TMEM140,15.82368637
1320,IRF1,15.81588015
1321,UGT3A1,15.81157403
1322,HIST1H4D,15.76268244
1323,RYR3,15.72067801
1324,CD1E,15.65176884
1325,PIP4K2B,15.63848628
1326,GABRA3,15.60505929
1327,MAPKAPK3,15.58125672
1328,A1CF,15.57703876
1329,CSTF1,15.56349083
1330,PROX1,15.56125433
1331,SYDE2,15.51413014
1332,ZNF431,15.50727458
1333,PGM5,15.5065847
1334,NFKBIB,15.50656437
1335,TAS2R5,15.50608693
1336,CCP110,15.5051736
1337,TYR,15.49808653
1338,PPIG,15.49337838
1339,H3F3A,15.46193956
1340,FUNDC2,15.45793616
1341,PPP4C,15.44938048
1342,MITF,15.43854635
1343,RASSF9,15.43394925
1344,GRIK2,15.41731788
1345,OR5B17,15.40166496
1346,CHD1,15.39400161
1347,INPP4B,15.38500786
1348,ATP6V0A4,15.37148933
1349,CRADD,15.36328688
1350,KCNT2,15.36309363
1351,OR4P4,15.3275259
1352,OR2H1,15.30141945
1353,DCUN1D5,15.29336878
1354,FAM83B,15.29054883
1355,ZNF711,15.28237083
1356,DLGAP4,15.28156263
1357,PHYH,15.28086569
1358,HSF5,15.26903591
1359,WDR18,15.26812173
1360,RRAGD,15.26427873
1361,WIPI1,15.25403772
1362,CCNL1,15.25242396
1363,DPP10,15.24370571
1364,REM1,15.23672242
1365,KIAA0319L,15.22673715
1366,KNDC1,15.22147619
1367,TNFAIP3,15.20350218
1368,OR4C15,15.18276977
1369,OR2A5,15.14095295
1370,MID2,15.13975693
1371,GTF3C2,15.13931854
1372,SLAMF6,15.13512013
1373,SLC25A32,15.11999201
1374,IFI16,15.11029219
1375,STAG1,15.09925589
1376,ZNF22,15.09641178
1377,HNRNPUL1,15.06233324
1378,NCOA7,15.05954902
1379,FAM84A,15.04813667
1380,DCSTAMP,15.01146255
1381,MYO5A,15.0015856
1382,LGALS12,14.99704086
1383,TXNIP,14.974182
1384,ZNF184,14.95886446
1385,CACYBP,14.93687366
1386,WASF3,14.93243849
1387,BRCA1,14.93019078
1388,CEP104,14.91933425
1389,CDH2,14.89964494
1390,DYNC1I2,14.89408445
1391,OR52N1,14.89338752
1392,NEDD1,14.87584526
1393,TRIM49C,14.86628221
1394,POM121L12,14.85680204
1395,PIP5K1A,14.8479631
1396,XKR4,14.83247098
1397,SIN3A,14.83133933
1398,FGD3,14.81381494
1399,SLC28A1,14.81114521
1400,TMEM87B,14.80327187
1401,GPR88,14.78384884
1402,OR1E1,14.7752779
1403,MEGF10,14.7745247
1404,GRB2,14.76281813
1405,GPC5,14.74294101
1406,OR6K6,14.72878867
1407,RHBDL1,14.70970478
1408,PNPLA4,14.69990014
1409,CBLN4,14.6879725
1410,TRPC4,14.68107564
1411,LCA5,14.67352886
1412,A2M,14.66496298
1413,DNAJC11,14.63725245
1414,GALC,14.63354157
1415,ZNF420,14.62901811
1416,NUFIP1,14.62522186
1417,MAP2K1,14.5986473
1418,SLCO6A1,14.58891207
1419,PEX14,14.56968575
1420,ZNF69,14.56196932
1421,SPRED2,14.56118442
1422,ZNF286A,14.52698896
1423,IFNA8,14.5213083
1424,ANKFN1,14.519941
1425,AIFM3,14.50795769
1426,HIST2H3D,14.50594143
1427,MKX,14.50255268
1428,JPH4,14.48633776
1429,SPANXD,14.44180707
1430,LIPH,14.43544564
1431,GLT1D1,14.42124088
1432,UBE2NL,14.40500616
1433,RAB11B,14.40284578
1434,SLC25A2,14.39291115
1435,CNNM3,14.38405506
1436,SLC16A9,14.38346871
1437,COL6A6,14.3702876
1438,TMCO1,14.36720827
1439,ACSM2B,14.34251733
1440,ADAMTS20,14.33046738
1441,LHX6,14.32590543
1442,EDA2R,14.29383804
1443,SOCS5,14.28840242
1444,PRSS58,14.26551254
1445,ZNF358,14.25416014
1446,COL11A1,14.24474725
1447,MCL1,14.235568
1448,RIMS2,14.22951822
1449,MOGAT1,14.2108702
1450,AKAP3,14.20675826
1451,API5,14.20443939
1452,PIK3R3,14.20426913
1453,CPNE8,14.20207145
1454,SNX2,14.18340954
1455,HSPH1,14.18190102
1456,BTNL9,14.15416732
1457,OR14C36,14.15286455
1458,KLHL33,14.13655651
1459,TPH2,14.13032831
1460,TFAP2B,14.13025958
1461,HIST1H2AG,14.11661298
1462,RPL36A,14.11407457
1463,OR4C11,14.11175847
1464,RPL22,14.1056487
1465,ZNF248,14.08851278
1466,ARHGAP11B,14.06110974
1467,TINAG,14.04205572
1468,PODNL1,14.03565065
1469,PLA2G4A,14.02423081
1470,HS3ST4,14.01704306
1471,TCFL5,13.99554734
1472,TFAP2D,13.98036947
1473,CIC,13.9794592
1474,NPEPPS,13.96228805
1475,NOX4,13.92883637
1476,CPB1,13.92607647
1477,MFHAS1,13.91758826
1478,KLHDC10,13.8955928
1479,PLA2G4E,13.87744969
1480,LCE1C,13.87327408
1481,RBM6,13.864463
1482,MAGT1,13.84836613
1483,KRTAP20-2,13.83778524
1484,ADH7,13.83415066
1485,CAPRIN1,13.82986924
1486,MOGS,13.8253856
1487,ADAMTSL3,13.80975797
1488,OR10R2,13.79767396
1489,PLS1,13.78910731
1490,EFCAB13,13.77480969
1491,ADAM2,13.77043112
1492,CLOCK,13.77010875
1493,PTPRH,13.76205778
1494,CSTF3,13.75112432
1495,ATP6V1A,13.74837426
1496,OR10X1,13.7112843
1497,TRIB1,13.69620294
1498,CDH8,13.6870338
1499,ATP1A2,13.68045881
1500,MYH10,13.67101067
1501,ANKRD12,13.66782704
1502,ZNF257,13.66453614
1503,TMEM200A,13.66283081
1504,SLAIN2,13.65699372
1505,ZNF75D,13.63863723
1506,SLITRK6,13.63529109
1507,ADAM29,13.61994837
1508,PRLR,13.60819973
1509,LRIG3,13.60327784
1510,CD93,13.60324177
1511,ZNF677,13.59545284
1512,SYT7,13.58338416
1513,CTCF,13.57766027
1514,PCDHGA6,13.57352972
1515,BTG1,13.5726549
1516,ALKBH6,13.54830506
1517,KRT37,13.54683126
1518,KIAA1324,13.53196317
1519,RHBDD2,13.52322734
1520,KIAA0825,13.5097047
1521,MPHOSPH10,13.48376006
1522,SEPHS1,13.47284586
1523,GRM1,13.46296878
1524,ZNF570,13.45783471
1525,DOK6,13.4513057
1526,FNIP1,13.44020927
1527,OR6F1,13.42714128
1528,PARP16,13.41669875
1529,CLK2,13.41493714
1530,CYP2C8,13.40945837
1531,SF3B4,13.40937982
1532,HAO1,13.40492639
1533,LIN9,13.40002443
1534,SERPINB10,13.39192045
1535,ZNF831,13.39025939
1536,COL1A2,13.37285266
1537,FCHO1,13.36655737
1538,CRISPLD1,13.36159445
1539,HSPA8,13.35580132
1540,IL7R,13.33225614
1541,ABCB11,13.33147951
1542,FGR,13.32683298
1543,FBXO34,13.32483462
1544,SH2D4A,13.28505016
1545,SERPINB9,13.27272599
1546,TRIM7,13.26778614
1547,DNAJB6,13.26602444
1548,MYL6B,13.26586743
1549,MED9,13.262991
1550,ZNF804B,13.26250372
1551,INTS3,13.24952206
1552,OR6N2,13.24617011
1553,MAP3K2,13.23215848
1554,PYROXD1,13.21620302
1555,SEC62,13.21476766
1556,ROBO3,13.21061214
1557,LRBA,13.21051093
1558,EPHA2,13.20601447
1559,S100A4,13.20081899
1560,OR4A5,13.20029087
1561,NR1D2,13.16511544
1562,PATL1,13.15912503
1563,LGI4,13.15391142
1564,OR13C5,13.15278397
1565,BLOC1S4,13.14281618
1566,FAM47C,13.13151096
1567,CST9L,13.11696486
1568,FGF9,13.11079258
1569,GZMA,13.08209013
1570,TXNRD1,13.04829887
1571,HCLS1,13.04743052
1572,EPYC,13.02576992
1573,CDR2L,13.0219331
1574,HIST1H4K,13.00675698
1575,HIST1H2BC,12.99347112
1576,ZNF385D,12.98265953
1577,RNF128,12.97334087
1578,ITGAL,12.94197302
1579,SYNPO2,12.93270381
1580,CXCL1,12.91746583
1581,COL9A1,12.9107034
1582,SNX14,12.89361993
1583,CSTF2T,12.89343263
1584,SLC30A8,12.88066604
1585,HDAC10,12.88061702
1586,LRRIQ1,12.86164957
1587,FLRT2,12.85676969
1588,DNAH7,12.84442461
1589,KIAA1024,12.84023911
1590,LPXN,12.83905424
1591,WDFY1,12.8197495
1592,CREB5,12.81659584
1593,SLC10A5,12.80071575
1594,RFTN2,12.80033451
1595,ANXA11,12.78215137
1596,OR6K3,12.77792625
1597,11-Mar,12.77628734
1598,OR10H1,12.76233749
1599,CYP26C1,12.74654732
1600,BTN2A1,12.74653802
1601,DOC2A,12.73725019
1602,SLC2A9,12.71246351
1603,SLC40A1,12.71210344
1604,MRPL4,12.69380449
1605,PPP6R2,12.68331858
1606,TFIP11,12.67825895
1607,DNHD1,12.64689314
1608,NCOA2,12.63568412
1609,ZFP36L1,12.63160754
1610,EEF1A1,12.63059045
1611,SLC6A15,12.61989636
1612,SERPINA4,12.58865699
1613,TOX,12.5805228
1614,MTG1,12.57763841
1615,EDEM1,12.56895935
1616,HIST1H2AI,12.56259351
1617,FHDC1,12.54092236
1618,BRIX1,12.54075942
1619,OR8K1,12.52518072
1620,IGFALS,12.51638586
1621,OR51B6,12.51280523
1622,FAM193B,12.50840164
1623,SMPX,12.48902787
1624,9-Mar,12.48191114
1625,BCL10,12.47270136
1626,PDE8B,12.46733397
1627,CCDC15,12.44052773
1628,DHX16,12.44008962
1629,PARPBP,12.4398875
1630,U2AF2,12.43939519
1631,SEC23A,12.43309666
1632,RAB40C,12.40962626
1633,GJC3,12.40461905
1634,CCSER1,12.40316601
1635,KLRF2,12.40263214
1636,BAG4,12.39470044
1637,MED12L,12.38052505
1638,SIGLEC11,12.37428221
1639,ZNF791,12.35815753
1640,NGEF,12.34584972
1641,OR8K3,12.33775607
1642,PBDC1,12.33318308
1643,SYT4,12.31581653
1644,PCDHB4,12.31030892
1645,HIST1H2BB,12.29723805
1646,SRSF2,12.29437716
1647,SLC2A10,12.2902428
1648,NKIRAS2,12.28581067
1649,GHR,12.27926146
1650,MYLK2,12.2761219
1651,TRIM33,12.26919545
1652,ZNF222,12.25583892
1653,EYA4,12.25538551
1654,OR5M1,12.25183622
1655,KMO,12.24341052
1656,CDKN2C,12.2210145
1657,XPA,12.21864404
1658,ZNF565,12.21048091
1659,MAGEE1,12.19956148
1660,TTC7B,12.19467497
1661,SIGIRR,12.19045863
1662,ADORA3,12.17776219
1663,PRPF8,12.17391049
1664,ZIK1,12.17141825
1665,CALML4,12.16856968
1666,HMGCS2,12.16112531
1667,DNMT3B,12.14687138
1668,PRUNE2,12.13729307
1669,HIST1H1B,12.13138407
1670,SPAG1,12.12728988
1671,ATN1,12.12410331
1672,ULK3,12.11065937
1673,AURKC,12.09870946
1674,WDR5B,12.0983009
1675,HLTF,12.06573722
1676,EEF2,12.06424914
1677,RAC1,12.05736309
1678,ADAMTSL5,12.05110346
1679,SYT5,12.0406681
1680,MRPS18A,11.99884619
1681,SDR16C5,11.99275263
1682,ARMC1,11.98506485
1683,SMPD2,11.97826028
1684,RAB28,11.97250205
1685,PPP1R42,11.94901783
1686,NSMCE4A,11.94129543
1687,DEAF1,11.9333806
1688,COL21A1,11.92773604
1689,CTNNA3,11.91995557
1690,CXCL3,11.90546784
1691,TAT,11.89405114
1692,ARHGEF17,11.87571237
1693,IGSF21,11.86856677
1694,ERG,11.84664813
1695,THEMIS2,11.82297534
1696,RP9,11.80582046
1697,NKD2,11.79880276
1698,CYB5A,11.79225797
1699,SLC25A21,11.77925108
1700,TEKT3,11.75016471
1701,RRAGC,11.73867569
1702,PCDH20,11.73602522
1703,TEX15,11.73026223
1704,PRL,11.72107638
1705,POLR1D,11.72103931
1706,MRPS16,11.71744016
1707,ZSCAN4,11.69615258
1708,OR2T6,11.66790685
1709,TTI2,11.66769439
1710,BAG6,11.64250836
1711,CDK17,11.63801489
1712,SLC15A2,11.62046574
1713,IFT140,11.6204271
1714,CLCNKA,11.6144307
1715,KISS1,11.60483781
1716,PDE1C,11.58315634
1717,ASAP1,11.58164891
1718,SIAH3,11.58114895
1719,LYPD4,11.57731534
1720,KIF22,11.56637334
1721,SEMA6D,11.55605164
1722,PSMA4,11.53304836
1723,ACSL1,11.5194372
1724,NCDN,11.51852885
1725,GABRB2,11.51169092
1726,KLHL5,11.50839658
1727,RARS2,11.50455378
1728,CPS1,11.50367599
1729,AGTR2,11.49721259
1730,G6PC,11.49719448
1731,TAS2R9,11.49346419
1732,SCN5A,11.48691835
1733,GIMAP7,11.48167015
1734,PMEL,11.46636907
1735,PPP1R15A,11.45442583
1736,LIPM,11.44392548
1737,AXIN2,11.43438136
1738,ELAVL1,11.43153212
1739,MSL3,11.42993313
1740,HSPA4L,11.4161058
1741,ZNF727,11.37228397
1742,PLEKHB2,11.36218186
1743,CCDC134,11.35439362
1744,IRF2BP2,11.34918491
1745,CHML,11.34128
1746,SLU7,11.32322589
1747,ERCC6L,11.31749951
1748,TMEM74,11.31677992
1749,ZNF285,11.3135739
1750,SNTG2,11.31263742
1751,ATP11C,11.31105632
1752,ABLIM1,11.30151008
1753,DNER,11.29838371
1754,MEST,11.29291557
1755,TRPC6,11.28972787
1756,OR2M7,11.282805
1757,UTP20,11.28156243
1758,FBXL22,11.27093097
1759,STX1A,11.26353179
1760,ZNF419,11.25361123
1761,ETV6,11.25264828
1762,ZNF426,11.25212771
1763,DEDD,11.24957997
1764,PMFBP1,11.24831622
1765,TLR2,11.24271196
1766,CALCOCO2,11.23701848
1767,CNKSR1,11.23290625
1768,PITRM1,11.21262906
1769,GSK3B,11.20555442
1770,FABP3,11.19385703
1771,TDRD5,11.18373255
1772,SERPINA1,11.16185108
1773,RAD51AP2,11.15438162
1774,SLC6A6,11.15382783
1775,ZNF737,11.14254684
1776,RBM4,11.11678867
1777,NRM,11.10421764
1778,KRT17,11.1023483
1779,LCE2B,11.10199859
1780,FAM200B,11.08402072
1781,ZFX,11.08071728
1782,TEX37,11.08015249
1783,CCDC82,11.04352455
1784,PAPPA2,11.03988081
1785,UTP23,11.03877113
1786,RAPGEFL1,11.01883303
1787,RGS2,11.00153724
1788,THUMPD3,10.98728982
1789,TUBB1,10.98051876
1790,CD1B,10.96581126
1791,TSLP,10.95312616
1792,TVP23C,10.95226053
1793,PHGDH,10.95214851
1794,PRSS1,10.95192689
1795,MRPL47,10.95178445
1796,KLF16,10.94188236
1797,MEOX2,10.93754475
1798,TTN,10.92541099
1799,HTR1B,10.92315887
1800,RIOK1,10.91390455
1801,EML4,10.9131233
1802,OR2L3,10.89627171
1803,FAM213A,10.89398862
1804,LPAR3,10.89224132
1805,RBM34,10.87577816
1806,ZNF254,10.87254158
1807,GORASP2,10.86286528
1808,SHKBP1,10.85567318
1809,AP1G1,10.84476194
1810,INTS7,10.84293277
1811,TEX14,10.83768911
1812,PAGE1,10.82845249
1813,CDH17,10.82040494
1814,MED26,10.81831995
1815,CCDC116,10.81269025
1816,NRG1,10.80644537
1817,RNF148,10.78931324
1818,CCL7,10.78733554
1819,EVA1A,10.78034491
1820,FAM169B,10.75926627
1821,LYPD1,10.7502049
1822,TMEM42,10.72730583
1823,AFF2,10.72703751
1824,OR5M11,10.71595317
1825,PPRC1,10.6920403
1826,NUCKS1,10.68608943
1827,PAXBP1,10.68243597
1828,IDI2,10.67970618
1829,AGO1,10.67394032
1830,CCDC70,10.67243559
1831,PLEKHA3,10.66987969
1832,SMAD3,10.66647499
1833,CKS1B,10.65910669
1834,THEG,10.65722051
1835,SLC22A23,10.64875377
1836,CBS,10.6483341
1837,CLDN10,10.64399738
1838,MGARP,10.64212353
1839,GRID1,10.63931747
1840,RBFA,10.63375807
1841,LMOD2,10.63304547
1842,NEGR1,10.63105689
1843,CDK8,10.62617395
1844,REG1B,10.61887864
1845,PPP1R3C,10.59495957
1846,PABPN1,10.59289942
1847,OR2A25,10.59000758
1848,DHX36,10.58902295
1849,BSN,10.58792348
1850,ATAD1,10.58138326
1851,IL36A,10.58095998
1852,MCF2L2,10.57309599
1853,CHPT1,10.57233087
1854,ZFR,10.56039011
1855,ADAM18,10.553574
1856,TMEM150A,10.53935907
1857,PSMD1,10.53665465
1858,SHROOM4,10.51845109
1859,NAP1L2,10.51586692
1860,COMT,10.4909659
1861,ATP10D,10.48132906
1862,IFNGR1,10.48128605
1863,ARFGEF1,10.47162199
1864,IER2,10.47001206
1865,ZFP28,10.46632888
1866,GOPC,10.46284552
1867,KCNJ8,10.46080861
1868,RIT2,10.45839691
1869,CTNND2,10.45075357
1870,IRAK4,10.44962885
1871,PCDHGB3,10.44162579
1872,TFF3,10.43867412
1873,SRRM4,10.41677528
1874,NACA,10.41068728
1875,SOX5,10.40196123
1876,ZNF568,10.39774037
1877,PLA2G12B,10.39543927
1878,MAGEB6,10.394269
1879,HDDC2,10.39385165
1880,SKOR1,10.37339453
1881,CBX3,10.36755399
1882,REEP5,10.35349578
1883,ISLR2,10.32920538
1884,OR6N1,10.32642386
1885,CYSLTR1,10.32466064
1886,NFE2L3,10.31263438
1887,PARP9,10.30917199
1888,ZP3,10.30609465
1889,RPS9,10.29665783
1890,SEC14L1,10.27372355
1891,HIST1H2BJ,10.27223369
1892,ZW10,10.27208936
1893,ZNF354C,10.26691153
1894,SRGAP3,10.26596664
1895,WDR87,10.25616802
1896,NIP7,10.25563002
1897,PCDHB12,10.25323244
1898,ALPK1,10.24333932
1899,PRKAA2,10.22696027
1900,MRPS36,10.22270997
1901,VNN2,10.21692333
1902,ATP13A5,10.20129363
1903,SLC24A2,10.19256794
1904,PHLDA1,10.18714217
